Date,PositiveReturn,PredictedValue,PredictedMinusActual,EquityPriceLevel,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2020-09-14,1,1,0,332.4277649,0.013171234,0.003891051,0.0,0.005434783,0.008522727,-0.015797788,0.013171234,1.2047844829681202,1.3454837527208108
2020-09-15,1,0,-1,334.1073303,0.005052422,-0.015503876,-0.007092199,-0.010810811,-0.008450704,-0.00882825,0.0,1.2047844829681202,1.3522817044336999
2020-09-16,0,1,1,332.7813721,-0.003968659,0.00984252,0.0,0.0,0.008522727,0.00242915,-0.003968659,1.2000031041867285,1.3469149594768637
2020-09-17,0,0,0,329.8544922,-0.008795204,-0.01754386,-0.021428571,-0.016393443,-0.025352113,-0.012116317,-0.0,1.2000031041867285,1.3350685676376128
2020-09-18,0,0,0,326.0569763,-0.0115127,0.003968254,-0.00729927,-0.005555556,0.00867052,0.000817661,-0.0,1.2000031041867285,1.3196983237389712
2020-09-21,0,1,1,322.4281006,-0.011129575,0.0,-0.007352941,-0.011173184,-0.005730659,-0.00245098,-0.011129575,1.1866475796384495,1.305010642267544
2020-09-22,1,1,0,325.711853,0.010184449,0.005928854,-0.007407407,-0.005649718,0.011527378,0.009009009,0.010184449,1.1987329313942507,1.3183014565981752
2020-09-23,0,1,1,318.1582642,-0.023191016,-0.011787819,-0.007462687,-0.011363636,-0.011396011,-0.013798701,-0.023191016,1.1709330968025597,1.2877287064253837
2020-09-24,1,0,-1,319.0062866,0.002665411,0.013916501,0.0,0.0,0.017291066,0.007407407,0.0,1.1709330968025597,1.2911610326845055
2020-09-25,1,0,-1,324.1636658,0.016167014,0.011764706,0.007518797,0.0,0.019830028,0.0,0.0,1.1709330968025597,1.3120352511761706
2020-09-28,1,0,-1,329.5477905,0.016609279,0.019379845,0.007462687,0.011494253,0.027777778,0.008986928,0.0,1.1709330968025597,1.333827210720791
2020-09-29,0,1,1,327.7531128,-0.00544588,0.005703422,0.007407407,0.005681818,0.008108108,0.001619433,-0.00544588,1.1645563356693447,1.3265633477904708
2020-09-30,1,1,0,330.2380981,0.007581882,-0.005671078,0.007352941,0.005649718,-0.00536193,-0.002425222,0.007581882,1.173385864388742,1.336621194558943
2020-10-01,1,1,0,332.3581848,0.006419873,-0.001901141,0.0,0.0,-0.002695418,0.0,0.006419873,1.180918852618113,1.3452021328771198
2020-10-02,0,1,1,329.2026672,-0.009494328,0.005714286,0.00729927,0.005617978,0.005405405,0.001620746,-0.009494328,1.1697068216899729,1.3324303426012847
2020-10-05,1,1,0,335.0404358,0.017733054,-0.005681818,0.0,-0.005586592,-0.005376344,-0.004854369,0.017733054,1.1904492959231696,1.3560584018178719
2020-10-06,0,1,1,330.2775269,-0.014215923,-0.015238095,-0.007246377,0.0,-0.021621622,-0.009756098,-0.014215923,1.1735259603969217,1.336780779994126
2020-10-07,1,0,-1,336.0265503,0.017406644,-0.01934236,0.0,-0.005617978,-0.024861878,-0.009031199,0.0,1.1735259603969217,1.360049647137526
2020-10-08,1,1,0,339.0046082,0.008862567,-0.009861933,0.0,0.005649718,-0.011331445,-0.009942005,0.008862567,1.1839264128471787,1.3721031782586088
2020-10-09,1,1,0,342.0319519,0.008930096,-0.007968127,0.00729927,0.0,-0.011461318,-0.007531381,0.008930096,1.1944989893708398,1.3843561913623634
2020-10-12,1,0,-1,347.5344238,0.016087596,0.004016064,-0.007246377,-0.005617978,0.005797101,0.00084317,0.0,1.1944989893708398,1.4066271544890998
2020-10-13,0,1,1,345.2663574,-0.006526163,0.004,-0.00729927,-0.005649718,0.020172911,-0.01347936,-0.006526163,1.1867034942628705,1.3974472763986778
2020-10-14,0,1,1,343.0969238,-0.006283362,-0.009960159,-0.007352941,-0.005681818,-0.005649718,-0.006831768,-0.006283362,1.179247006621752,1.388666609285151
2020-10-15,0,1,1,342.6729126,-0.001235835,-0.00804829,-0.007407407,-0.011428571,-0.008522727,-0.005159071,-0.001235835,1.1777896518973237,1.386950446486065
2020-10-16,0,0,0,342.4658508,-0.000604255,0.022312373,0.007462687,0.005780347,0.028653295,0.00605013,-0.0,1.1777896518973237,1.3861123747440234
2020-10-19,0,0,0,337.2591553,-0.015203547,0.017857143,0.0,0.0,0.019498607,0.007731959,-0.0,1.1777896518973237,1.365038550107321
2020-10-20,1,1,0,338.6101379,0.00400577,0.023391813,0.014814815,0.011494253,0.030054645,0.015345269,0.00400577,1.1825076063512043,1.3705065805801844
2020-10-21,0,1,1,337.9691772,-0.001892916,-0.017142857,0.0,0.005681818,-0.018567639,-0.011754828,-0.001892916,1.1802692187830204,1.367912326745699
2020-10-22,1,0,-1,339.8230591,0.005485358,0.0,0.0,0.0,-0.002702703,0.0,0.0,1.1802692187830204,1.375415815570512
2020-10-23,1,0,-1,340.9768066,0.003395142,0.009689922,0.0,0.0,0.016260163,-0.000849618,0.0,1.1802692187830204,1.3800855475734197
2020-10-26,0,0,0,334.6755676,-0.018479964,-0.005758157,-0.00729927,-0.005649718,-0.002666667,-0.013605442,-0.0,1.1802692187830204,1.3545816163373428
2020-10-27,0,1,1,333.5218201,-0.003447361,-0.007722008,0.0,-0.005681818,-0.00802139,-0.006034483,-0.003447361,1.1762004047086874,1.3499118845018645
2020-10-28,0,0,0,322.1223755,-0.034179007,-0.013618677,-0.007352941,-0.005714286,-0.013477089,-0.019947962,-0.0,1.1762004047086874,1.303773236752092
2020-10-29,1,1,0,325.3962708,0.010163514,0.013806706,0.0,0.0,0.021857923,0.001769912,0.010163514,1.1881547339887497,1.3170241542966472
2020-10-30,0,1,1,322.0040894,-0.01042477,0.003891051,0.0,0.0,0.00802139,-0.001766784,-0.01042477,1.175768494162506,1.3032944804036601
2020-11-02,1,0,-1,325.6132202,0.011208338,0.050387597,0.014814815,0.011494253,0.055702918,0.034513274,0.0,1.175768494162506,1.317902245453559
2020-11-03,1,1,0,331.3622437,0.017655989,0.005535055,0.0,0.0,0.010050251,0.0,0.017655989,1.1965278497619858,1.3411711130023625
2020-11-04,1,1,0,338.7679138,0.022349167,0.003669725,0.01459854,0.011363636,0.004975124,0.001710864,0.022349167,1.2232692504964673,1.3711451701824282
2020-11-05,1,0,-1,345.3748169,0.019502742,0.031078611,0.028776978,0.028089888,0.03960396,0.01793339,0.0,1.2232692504964673,1.3978862606810423
2020-11-06,0,1,1,345.2959595,-0.000228324,0.0,0.020979021,0.016393443,-0.002380952,0.003355705,-0.000228324,1.222989948768117,1.3975670896984587
2020-11-09,1,1,0,349.6348267,0.012565647,-0.021276596,-0.006849315,-0.005376344,-0.031026253,-0.012541806,0.012565647,1.2383576087488852,1.4151284244064268
2020-11-10,0,0,0,349.1220398,-0.001466636,-0.003623188,-0.006896552,0.0,0.002463054,-0.011007621,-0.0,1.2383576087488852,1.413052946114569
2020-11-11,1,1,0,351.7155762,0.007428739,-0.016363636,0.0,-0.005405405,-0.017199017,-0.01369863,0.007428739,1.2475570442129449,1.4235501476444354
2020-11-12,0,0,0,348.3035583,-0.009701071,-0.009242144,-0.006944444,-0.005434783,-0.0075,-0.002604167,-0.0,1.2475570442129449,1.4097401865900763
2020-11-13,1,1,0,353.1256409,0.013844483,0.003731343,0.0,0.0,0.007556675,-0.001740644,0.013844483,1.2648288265030811,1.4292573106377393
2020-11-16,1,1,0,357.5335999,0.012482693,-0.037174721,-0.020979021,-0.016393443,-0.05,-0.016564952,0.012482693,1.2806172964418694,1.4470982908644356
2020-11-17,0,1,1,355.6106873,-0.005378271,-0.023166023,-0.014285714,-0.016666667,-0.028947368,-0.010638298,-0.005378271,1.2737297895743176,1.43931540409253
2020-11-18,0,0,0,351.3309631,-0.012034858,-0.007905138,-0.014492754,-0.011299435,-0.005420054,-0.005376344,-0.0,1.2737297895743176,1.4219934475870637
2020-11-19,1,0,-1,352.8101196,0.004210151,-0.009960159,0.0,-0.005714286,-0.016348774,-0.002702703,0.0,1.2737297895743176,1.427980254722416
2020-11-20,0,1,1,350.3941345,-0.006847834,-0.010060362,-0.007352941,-0.005747126,-0.008310249,-0.010840108,-0.006847834,1.2650074994144578,1.4182016829827992
2020-11-23,1,1,0,352.4945374,0.005994401,0.0,-0.007407407,0.0,-0.002793296,0.0,0.005994401,1.2725904616339552,1.426702952569473
2020-11-24,1,1,0,358.1745911,0.016113877,-0.008130081,-0.007462687,-0.011560694,-0.008403361,0.0,0.016113877,1.293096827804098,1.4496926684627143
2020-11-25,0,0,0,357.6223145,-0.00154192,0.00204918,0.0,0.0,0.002824859,-0.007305936,-0.0,1.293096827804098,1.4474573583433583
2020-11-27,1,0,-1,358.6183167,0.002785067,0.024539877,0.007518797,0.005847953,0.033802817,0.011959522,0.0,1.293096827804098,1.4514886240659877
2020-11-30,0,1,1,357.0306396,-0.004427206,-0.013972056,-0.007462687,-0.005813953,-0.019073569,-0.007272727,-0.004427206,1.2873720217694626,1.445062584920591
2020-12-01,1,1,0,360.9356384,0.010937433,-0.006072874,-0.007518797,-0.005847953,-0.008333333,-0.002747253,0.010937433,1.3014525670036408,1.4608678601239669
2020-12-02,1,0,-1,361.6949768,0.002103806,-0.00203666,0.0,0.0,0.00280112,-0.001836547,0.0,1.3014525670036408,1.463941242693303
2020-12-03,0,1,1,361.596344,-0.000272696,0.002040816,-0.007575758,-0.005882353,-0.005586592,0.001839926,-0.000272696,1.3010976660944291,1.4635420317721854
2020-12-04,1,1,0,364.7124634,0.008617674,-0.00610998,0.0,-0.00591716,-0.008426966,-0.004591368,0.008617674,1.3123101016229917,1.4761543598872957
2020-12-07,0,1,1,363.9629822,-0.002054992,-0.00204918,-0.007633588,-0.005952381,-0.002832861,0.002767528,-0.002054992,1.3096133148626372,1.4731208744869622
2020-12-08,1,1,0,365.0280151,0.002926212,0.032854209,0.0,0.005988024,0.039772727,0.017479301,0.002926212,1.313445521059948,1.4774315384673364
2020-12-09,0,1,1,361.7541199,-0.008968887,0.005964215,0.0,-0.005952381,0.008196721,0.002712477,-0.008968887,1.3016653766009052,1.4641806219485867
2020-12-10,0,0,0,361.6358032,-0.000327064,0.045454545,0.015384615,0.017964072,0.054200542,0.024346258,-0.0,1.3016653766009052,1.4637017411776496
2020-12-11,0,1,1,361.2117615,-0.001172566,-0.007561437,0.007575758,0.0,-0.010282776,-0.007922535,-0.001172566,1.3001390880369257,1.4619854542818038
2020-12-14,0,1,1,359.5945435,-0.004477202,0.0,0.0,0.005882353,0.0,0.002661934,-0.004477202,1.2943181027116886,1.4554398500819223
2020-12-15,1,1,0,364.4560242,0.013519339,0.0,0.0,0.0,-0.015584416,-0.001769912,0.013519339,1.3118164279160847,1.475116434809289
2020-12-16,1,0,-1,365.0280151,0.001569437,-0.034285714,-0.007518797,-0.011695906,-0.044854881,-0.015957447,0.0,1.3118164279160847,1.4774315371213864
2020-12-17,1,1,0,367.0692444,0.00559198,-0.055226824,-0.015151515,-0.017751479,-0.069060773,-0.031531532,0.00559198,1.3191520791446627,1.4856933047283383
2020-12-18,0,0,0,365.6035767,-0.003992892,-0.041753653,-0.023076923,-0.024096386,-0.041543027,-0.030697674,-0.0,1.3191520791446627,1.4797610918174349
2020-12-21,0,1,1,364.2963562,-0.003575513,0.017429194,-0.015748031,-0.012345679,0.018575851,0.005758157,-0.003575513,1.314435433736704,1.4744701867967474
2020-12-22,0,1,1,363.682373,-0.001685395,-0.096359743,-0.048,-0.04375,-0.112462006,-0.073473282,-0.001685395,1.3122200908288613,1.471985122116271
2020-12-23,1,0,-1,364.0091858,0.000898622,0.035545024,0.0,-0.006535948,0.051369863,0.01338826,0.0,1.3122200908288613,1.4733078803306774
2020-12-24,1,1,0,365.4253235,0.00389039,0.0,-0.008403361,0.0,0.0,0.0,0.00389039,1.317325138748021,1.4790396225752371
2020-12-28,1,0,-1,368.5646362,0.008590846,0.057208238,0.025423729,0.013157895,0.068403909,0.020325203,0.0,1.317325138748021,1.491745824200679
2020-12-29,0,0,0,367.8614807,-0.001907821,0.002164502,0.0,0.006493506,0.006097561,-0.002988048,-0.0,1.317325138748021,1.4888998401906066
2020-12-30,1,0,-1,368.3863525,0.001426819,-0.028077754,-0.016528926,-0.019354839,-0.03030303,-0.021978022,0.0,1.317325138748021,1.4910242307716874
2020-12-31,1,1,0,370.2580566,0.005080818,-0.004444444,0.0,-0.006578947,-0.00625,-0.004085802,0.005080818,1.3240182280248243,1.4985998535218283
2021-01-04,0,0,0,365.2173767,-0.013613964,-0.013392857,-0.016806723,-0.013245033,-0.018867925,-0.01025641,-0.0,1.3240182280248243,1.4781979690655769
2021-01-05,1,0,-1,367.7327576,0.006887353,0.013574661,-0.008547009,-0.006711409,0.016025641,0.008290155,0.0,1.3240182280248243,1.4883788402824145
2021-01-06,1,0,-1,369.9312439,0.005978489,0.002232143,0.0,0.0,0.006309148,-0.002055498,0.0,1.3240182280248243,1.4972770968068758
2021-01-07,1,0,-1,375.4274902,0.014857481,-0.013363029,0.0,0.0,-0.015673981,-0.009268795,0.0,1.3240182280248243,1.519522862824419
2021-01-08,1,1,0,377.5665588,0.005697688,-0.027088036,-0.00862069,-0.013513514,-0.031847134,-0.022869023,0.005697688,1.3315620707944225,1.5281806300056593
2021-01-11,0,1,1,375.0214844,-0.00674073,0.004640371,-0.008695652,-0.01369863,0.009868421,-0.005319149,-0.00674073,1.3225863703969565,1.5178795769875613
2021-01-12,1,0,-1,375.1006775,0.00021117,0.004618938,-0.00877193,0.0,0.003257329,-0.002139037,0.0,1.3225863703969565,1.5182001076178337
2021-01-13,1,1,0,376.1108398,0.002693043,-0.004597701,-0.008849558,-0.006944444,0.0,-0.011789925,0.002693043,1.3261481523636496,1.5222886857902533
2021-01-14,0,0,0,374.7936707,-0.003502077,-0.027713626,-0.026785714,-0.027972028,-0.032467532,-0.021691974,-0.0,1.3261481523636496,1.516957513596387
2021-01-15,0,0,0,372.0604248,-0.007292668,-0.009501188,-0.009174312,-0.014388489,-0.006711409,-0.011086475,-0.0,1.3261481523636496,1.5058948460796233
2021-01-19,1,1,0,374.981842,0.007851997,-0.016786571,-0.009259259,-0.00729927,-0.013513514,-0.01793722,0.007851997,1.3365610636775644,1.517719127893356
2021-01-20,1,0,-1,380.1711121,0.013838724,-0.017073171,0.0,-0.007352941,-0.020547945,-0.014840183,0.0,1.3365610636775644,1.5387224240137927
2021-01-21,1,1,0,380.5177002,0.000911663,0.0,0.0,0.0,0.003496503,-0.001158749,0.000911663,1.3377795569465598,1.5401252203150362
2021-01-22,0,1,1,379.1708679,-0.003539473,0.0,0.009345794,0.014814815,0.003484321,-0.001160093,-0.003539473,1.3330445223247955,1.534673988681112
2021-01-25,1,1,0,380.6662598,0.003943847,0.00248139,0.018518519,0.01459854,0.003472222,-0.008130081,0.003943847,1.3383018459650324,1.54072650808735
2021-01-26,0,1,1,380.0720825,-0.001560888,0.00990099,0.009090909,0.0,0.010380623,0.007025761,-0.001560888,1.3362129066732877,1.5383216065695946
2021-01-27,0,1,1,370.7829285,-0.024440506,0.012254902,0.0,0.007194245,0.01369863,0.005813953,-0.024440506,1.3035551871104618,1.5007242481143008
2021-01-28,1,0,-1,373.9717407,0.008600213,-0.014527845,0.0,-0.007142857,-0.006756757,-0.016184971,0.0,1.3035551871104618,1.5136307963023488
2021-01-29,0,0,0,366.4849854,-0.020019575,-0.002457002,-0.009009009,-0.007194245,-0.006802721,-0.005875441,-0.0,1.3035551871104618,1.4833285510534642
2021-02-01,1,0,-1,372.5852966,0.01664546,0.0,-0.018181818,-0.014492754,0.006849315,-0.002364066,0.0,1.3035551871104618,1.5080192371168823
2021-02-02,1,0,-1,377.8537598,0.014140287,-0.002463054,-0.009259259,-0.014705882,-0.003401361,-0.007109005,0.0,1.3035551871104618,1.5293430619312363
2021-02-03,1,1,0,378.1508484,0.000786253,-0.004938272,0.0,0.0,-0.006825939,0.001193317,0.000786253,1.304580111286993,1.530545512501709
2021-02-04,1,1,0,382.4487915,0.011365684,0.037220844,0.0,0.0,0.04467354,0.025029797,0.011365684,1.319407556584566,1.5479412091444213
2021-02-05,1,0,-1,383.954071,0.003935898,-0.014354067,0.0,0.0,-0.016447368,-0.011627907,0.0,1.319407556584566,1.5540337478536104
2021-02-08,1,0,-1,386.7269592,0.007221927,-0.012135922,0.0,-0.007462687,-0.023411371,-0.005882353,0.0,1.319407556584566,1.5652568661361457
2021-02-09,0,1,1,386.4694824,-0.000665784,-0.004914005,-0.009345794,0.0,-0.006849315,-0.003550296,-0.000665784,1.318529116143913,1.564214743158782
2021-02-10,0,0,0,386.3011169,-0.00043565,-0.039506173,-0.009433962,-0.007518797,-0.044827586,-0.034441805,-0.0,1.318529116143913,1.563533293005925
2021-02-11,1,1,0,386.9250183,0.001615065,-0.010282776,0.0,-0.007575758,-0.003610108,0.001230012,0.001615065,1.320658626370878,1.5660585009037935
2021-02-12,1,0,-1,388.8363342,0.004939758,0.005194805,-0.019047619,-0.007633588,0.007246377,-0.006142506,0.0,1.320658626370878,1.573794450912101
2021-02-16,0,1,1,388.4996033,-0.000865996,-0.002583979,0.0,0.0,0.003597122,-0.007416564,-0.000865996,1.3195149412830751,1.5724315512127889
2021-02-17,1,0,-1,388.5887451,0.000229451,0.018134715,0.009708738,0.007692308,0.017921147,0.00871731,0.0,1.3195149412830751,1.5727923472046463
2021-02-18,0,1,1,386.9349365,-0.004255935,-0.002544529,0.009615385,0.007633588,-0.007042254,0.001234568,-0.004255935,1.3138991714614456,1.566098645206446
2021-02-19,0,1,1,386.2515869,-0.001766058,-0.030612245,-0.00952381,-0.007575758,-0.035460993,-0.024660912,-0.001766058,1.311578749318493,1.5633328241652902
2021-02-22,0,1,1,383.2806702,-0.007691662,-0.005263158,-0.009615385,-0.015267176,-0.011029412,-0.001264223,-0.007691662,1.3014905288923524,1.5513081964883053
2021-02-23,1,1,0,383.7460938,0.001214315,-0.005291005,-0.009708738,-0.007751938,0.0,-0.020253165,0.001214315,1.3030709483639442,1.5531919733009238
2021-02-24,1,0,-1,387.9747314,0.011019363,0.015957447,-0.009803922,-0.0078125,0.018587361,0.010335917,0.0,1.3030709483639442,1.570307159463413
2021-02-25,0,0,0,378.6261902,-0.024095748,0.007853403,0.0,0.0,0.01459854,-0.003836317,-0.0,1.3030709483639442,1.5324694338663867
2021-02-26,0,0,0,376.6752625,-0.005152649,-0.007792208,-0.00990099,-0.007874016,-0.003597122,-0.008985879,-0.0,1.3030709483639442,1.5245731567704444
2021-03-01,1,1,0,385.8059387,0.02424018,-0.023560209,-0.01,-0.007936508,-0.025270758,-0.018134715,0.02424018,1.334657622705057,1.5615290845137282
2021-03-02,0,0,0,382.7954102,-0.00780322,0.002680965,0.01010101,0.0,0.0,-0.006596306,-0.0,1.334657622705057,1.549344129530869
2021-03-03,0,0,0,377.7250061,-0.013245729,-0.00802139,-0.01,-0.008,-0.003703704,-0.01062417,-0.0,1.334657622705057,1.5288219370633622
2021-03-04,0,1,1,373.0507507,-0.012374758,-0.010781671,0.0,-0.008064516,-0.011152416,-0.009395973,-0.012374758,1.3181415576112268,1.509903135567112
2021-03-05,1,0,-1,379.9136353,0.018396651,-0.005449591,0.01010101,0.008130081,-0.007518797,-0.013550136,0.0,1.3181415576112268,1.5376802965959457
2021-03-08,0,1,1,378.0221252,-0.00497879,0.02739726,0.01,0.016129032,0.034090909,0.017857143,-0.00497879,1.3115788076056076,1.5300245093120568
2021-03-09,1,0,-1,383.419342,0.014277516,0.0,0.00990099,0.007936508,0.007326007,0.0,0.0,1.3115788076056076,1.5518694587241517
2021-03-10,1,1,0,385.8059387,0.006224508,-0.002666667,0.0,0.0,-0.007272727,-0.002699055,0.006224508,1.3197427403861792,1.561529082584936
2021-03-11,1,1,0,389.7176819,0.010139147,0.029411765,0.009803922,0.007874016,0.036630037,0.01759134,0.010139147,1.3331238060331376,1.5773616554980399
2021-03-12,1,1,0,390.2425842,0.001346878,-0.023376623,-0.009708738,0.0,-0.028268551,-0.01462766,0.001346878,1.33491936115876,1.5794861692098738
2021-03-15,1,0,-1,392.5697937,0.005963494,0.007978723,0.0,-0.0078125,0.007272727,0.008097166,0.0,1.33491936115876,1.58890542550304
2021-03-16,0,1,1,392.074646,-0.001261299,0.01055409,0.009803922,0.015748031,0.010830325,-0.021419009,-0.001261299,1.3332356287034497,1.5869013406787582
2021-03-17,1,0,-1,393.4115906,0.003409924,-0.020887728,-0.009708738,-0.007751938,-0.025,-0.01504788,0.0,1.3332356287034497,1.592312553645971
2021-03-18,0,0,0,387.6875916,-0.014549645,-0.018666667,-0.009803922,-0.0078125,-0.021978022,-0.015277778,-0.0,1.3332356287034497,1.5691449712613788
2021-03-19,0,1,1,386.9702454,-0.00185032,-0.010869565,-0.00990099,-0.015748031,-0.014981273,-0.004231312,-0.00185032,1.330768716154947,1.5662415509381544
2021-03-22,1,1,0,390.0601501,0.007984864,-0.016483516,-0.01,-0.008,-0.015209125,-0.02407932,0.007984864,1.341394723368899,1.5787477767135447
2021-03-23,0,1,1,386.9900818,-0.007870756,-0.011173184,-0.01010101,-0.016129032,-0.007722008,-0.008708273,-0.007870756,1.330836932801575,1.56632183817749
2021-03-24,0,0,0,385.0228271,-0.005083476,-0.008474576,0.0,0.0,-0.007782101,-0.004392387,-0.0,1.330836932801575,1.5583594787048387
2021-03-25,1,0,-1,387.1888123,0.005625602,0.0,0.0,0.0,-0.003921569,0.0,0.0,1.330836932801575,1.5671261889049597
2021-03-26,1,0,-1,393.4283447,0.01611496,-0.002849003,0.0,0.0,-0.003937008,-0.004411765,0.0,1.330836932801575,1.5923803647541155
2021-03-29,0,1,1,393.2296448,-0.000505047,-0.005714286,-0.010204082,0.0,-0.003952569,0.001477105,-0.000505047,1.3301647976011743,1.5915761378280375
2021-03-30,0,1,1,392.1863708,-0.002653091,-0.020114943,-0.020618557,-0.024590164,-0.027777778,-0.017699115,-0.002653091,1.3266357493481418,1.5873535415009512
2021-03-31,1,0,-1,393.776062,0.004053408,0.008797654,-0.010526316,-0.008403361,0.012244898,0.0,0.0,1.3266357493481418,1.5937877330448997
2021-04-01,1,1,0,398.0284729,0.010799059,0.005813953,0.0,0.0,0.008064516,0.004504505,0.010799059,1.3409621670768617,1.610999140807528
2021-04-05,1,1,0,403.7414246,0.014353123,-0.014450867,0.0,0.0,-0.016,-0.007473842,0.014353123,1.3602091619992625,1.6341220096284328
2021-04-06,0,0,0,403.5029907,-0.000590561,0.008797654,0.010638298,0.008474576,0.016260163,0.003012048,-0.0,1.3602091619992625,1.6331569609003047
2021-04-07,1,1,0,403.9699402,0.001157239,0.00872093,0.021052632,0.016806723,0.004,0.003003003,0.001157239,1.3617832490896855,1.6350469138285801
2021-04-08,1,0,-1,405.8875122,0.004746819,-0.014409222,-0.010309278,-0.008264463,-0.007968127,-0.010479042,0.0,1.3617832490896855,1.642808185585033
2021-04-09,1,0,-1,408.8383789,0.007270159,0.0,-0.010416667,-0.008333333,0.004016064,-0.004538578,0.0,1.3617832490896855,1.6547516623007374
2021-04-12,1,0,-1,408.9874268,0.000364564,0.029239766,0.0,0.0,0.032,0.010638298,0.0,1.3617832490896855,1.6553549251857527
2021-04-13,1,0,-1,410.1995239,0.002963654,0.005681818,0.010526316,0.008403361,-0.019379845,0.036090226,0.0,1.3617832490896855,1.6602608244311992
2021-04-14,0,0,0,408.7986755,-0.003415042,-0.002824859,0.0,0.0,0.0,0.0,-0.0,1.3617832490896855,1.654590963984812
2021-04-15,1,0,-1,413.190155,0.010742401,-0.005665722,-0.010416667,-0.008333333,-0.007905138,-0.01161103,0.0,1.3617832490896855,1.6723652436109133
2021-04-16,1,0,-1,414.571228,0.003342463,0.008547009,0.021052632,0.016806723,0.011952191,0.001468429,0.0,1.3617832490896855,1.677955062560169
2021-04-19,0,1,1,412.5343933,-0.004913112,0.016949153,0.030927835,0.024793388,0.023622047,0.007331378,-0.004913112,1.355092655467184,1.6697110814068439
2021-04-20,0,0,0,409.5140076,-0.007321537,-0.008333333,0.02,0.016129032,-0.011538462,-0.011644833,-0.0,1.355092655467184,1.6574862299450135
2021-04-21,1,1,0,413.388855,0.009462063,0.014005602,0.019607843,0.023809524,0.027237354,0.001472754,0.009462063,1.3679146275440517,1.6731694690743857
2021-04-22,0,0,0,409.6133423,-0.009133078,0.002762431,0.0,-0.007751938,0.007575758,0.001470588,-0.0,1.3679146275440517,1.6578882818061107
2021-04-23,1,0,-1,414.0545349,0.010842402,-0.03030303,-0.019230769,-0.0078125,-0.033834586,-0.02349486,0.0,1.3679146275440517,1.6758637730285417
2021-04-26,1,0,-1,414.9189148,0.002087599,0.008522727,0.0,-0.007874016,0.003891051,0.004511278,0.0,1.3679146275440517,1.6793623045652524
2021-04-27,0,0,0,414.8295288,-0.00021543,0.0,0.0,0.0,0.007751938,-0.005988024,-0.0,1.3679146275440517,1.6790005195439799
2021-04-28,0,1,1,414.7102966,-0.000287425,0.0,-0.009803922,-0.007936508,0.003846154,-0.010542169,-0.000287425,1.3675214546822299,1.67851793281965
2021-04-29,1,0,-1,417.3531494,0.006372769,0.028169014,0.00990099,0.008,0.030651341,0.03500761,0.0,1.3675214546822299,1.689214739867867
2021-04-30,0,1,1,414.6109314,-0.006570498,0.002739726,-0.019607843,-0.015873016,0.0,0.007352941,-0.006570498,1.3585361576992832,1.6781157577979946
2021-05-03,1,1,0,415.5051575,0.002156784,0.00273224,0.0,0.0,0.003717472,0.002919708,0.002156784,1.3614662267476305,1.6817350910145614
2021-05-04,0,1,1,412.9417419,-0.006169395,-0.024523161,0.0,-0.008064516,-0.025925926,-0.024745269,-0.006169395,1.3530668038156648,1.6713598029527317
2021-05-05,1,0,-1,413.0709534,0.000312905,-0.002793296,0.01,0.008130081,-0.003802281,-0.002985075,0.0,1.3530668038156648,1.6718827797918745
2021-05-06,1,1,0,416.3695374,0.007985514,-0.016806723,0.0,0.008064516,-0.011450382,-0.011976048,0.007985514,1.36387173772047,1.6852336231362615
2021-05-07,1,0,-1,419.3998718,0.007277993,0.005698006,0.00990099,0.008,0.0,0.009090909,0.0,1.36387173772047,1.6974987416488119
2021-05-10,0,1,1,415.2468262,-0.009902353,-0.014164306,-0.009803922,-0.015873016,-0.019305019,-0.007507508,-0.009902353,1.3503661983268387,1.6806895098919497
2021-05-11,0,1,1,411.540863,-0.008924724,-0.014367816,-0.00990099,-0.008064516,-0.015748031,-0.010590015,-0.008924724,1.3383145527078424,1.6656898198864687
2021-05-12,0,0,0,402.7975769,-0.021245244,0.002915452,-0.01,-0.008130081,0.0,0.006116208,-0.0,1.3383145527078424,1.6303018332346646
2021-05-13,1,1,0,407.6361694,0.012012467,-0.023255814,-0.02020202,-0.024590164,-0.024,-0.003039514,0.012012467,1.354391012107865,1.6498857802064353
2021-05-14,1,0,-1,413.8955688,0.015355358,-0.008928571,-0.020618557,-0.008403361,-0.012295082,-0.009146341,0.0,1.354391012107865,1.6752203670206145
2021-05-17,0,1,1,412.8424072,-0.00254451,-0.024024024,-0.010526316,-0.008474576,-0.029045643,-0.018461538,-0.00254451,1.3509447506336465,1.670957752044527
2021-05-18,0,1,1,409.2854919,-0.008615673,0.0,0.010638298,0.008547009,0.004273504,-0.004702194,-0.008615673,1.3393054524211205,1.656561326456096
2021-05-19,0,1,1,408.2124329,-0.002621786,-0.009230769,0.0,-0.008474576,-0.008510638,0.0,-0.002621786,1.3357940801362391,1.6522181771622522
2021-05-20,1,0,-1,412.6039734,0.010757978,-0.00310559,0.0,0.0,-0.004291845,-0.004724409,0.0,1.3357940801362391,1.6699927039633637
2021-05-21,0,0,0,412.2661743,-0.000818701,0.009345794,-0.010526316,0.0,0.00862069,0.009493671,-0.0,1.3357940801362391,1.6686254792666362
