,realtime_start,realtime_end,date,value
9007,2021-10-19,2021-10-19,1996-07-11,7.19
9008,2021-10-19,2021-10-19,1996-07-12,7.15
9009,2021-10-19,2021-10-19,1996-07-15,7.18
9010,2021-10-19,2021-10-19,1996-07-16,7.14
9011,2021-10-19,2021-10-19,1996-07-17,7.14
9012,2021-10-19,2021-10-19,1996-07-18,7.02
9013,2021-10-19,2021-10-19,1996-07-19,7.08
9014,2021-10-19,2021-10-19,1996-07-22,7.12
9015,2021-10-19,2021-10-19,1996-07-23,7.08
9016,2021-10-19,2021-10-19,1996-07-24,7.15
9017,2021-10-19,2021-10-19,1996-07-25,7.14
9018,2021-10-19,2021-10-19,1996-07-26,7.12
9019,2021-10-19,2021-10-19,1996-07-29,7.19
9020,2021-10-19,2021-10-19,1996-07-30,7.14
9021,2021-10-19,2021-10-19,1996-07-31,7.07
9022,2021-10-19,2021-10-19,1996-08-01,6.94
9023,2021-10-19,2021-10-19,1996-08-02,6.83
9024,2021-10-19,2021-10-19,1996-08-05,6.84
9025,2021-10-19,2021-10-19,1996-08-06,6.86
9026,2021-10-19,2021-10-19,1996-08-07,6.87
9027,2021-10-19,2021-10-19,1996-08-08,6.89
9028,2021-10-19,2021-10-19,1996-08-09,6.83
9029,2021-10-19,2021-10-19,1996-08-12,6.82
9030,2021-10-19,2021-10-19,1996-08-13,6.92
9031,2021-10-19,2021-10-19,1996-08-14,6.92
9032,2021-10-19,2021-10-19,1996-08-15,6.95
9033,2021-10-19,2021-10-19,1996-08-16,6.9
9034,2021-10-19,2021-10-19,1996-08-19,6.94
9035,2021-10-19,2021-10-19,1996-08-20,6.94
9036,2021-10-19,2021-10-19,1996-08-21,6.97
9037,2021-10-19,2021-10-19,1996-08-22,6.97
9038,2021-10-19,2021-10-19,1996-08-23,7.06
9039,2021-10-19,2021-10-19,1996-08-26,7.14
9040,2021-10-19,2021-10-19,1996-08-27,7.12
9041,2021-10-19,2021-10-19,1996-08-28,7.13
9042,2021-10-19,2021-10-19,1996-08-29,7.19
9043,2021-10-19,2021-10-19,1996-08-30,7.28
9045,2021-10-19,2021-10-19,1996-09-03,7.22
9046,2021-10-19,2021-10-19,1996-09-04,7.25
9047,2021-10-19,2021-10-19,1996-09-05,7.3
9048,2021-10-19,2021-10-19,1996-09-06,7.27
9049,2021-10-19,2021-10-19,1996-09-09,7.23
9050,2021-10-19,2021-10-19,1996-09-10,7.28
9051,2021-10-19,2021-10-19,1996-09-11,7.27
9052,2021-10-19,2021-10-19,1996-09-12,7.23
9053,2021-10-19,2021-10-19,1996-09-13,7.1
9054,2021-10-19,2021-10-19,1996-09-16,7.09
9055,2021-10-19,2021-10-19,1996-09-17,7.15
9056,2021-10-19,2021-10-19,1996-09-18,7.16
9057,2021-10-19,2021-10-19,1996-09-19,7.19
9058,2021-10-19,2021-10-19,1996-09-20,7.18
9059,2021-10-19,2021-10-19,1996-09-23,7.16
9060,2021-10-19,2021-10-19,1996-09-24,7.12
9061,2021-10-19,2021-10-19,1996-09-25,7.05
9062,2021-10-19,2021-10-19,1996-09-26,7.0
9063,2021-10-19,2021-10-19,1996-09-27,7.03
9064,2021-10-19,2021-10-19,1996-09-30,7.05
9065,2021-10-19,2021-10-19,1996-10-01,6.99
9066,2021-10-19,2021-10-19,1996-10-02,6.95
9067,2021-10-19,2021-10-19,1996-10-03,6.95
9068,2021-10-19,2021-10-19,1996-10-04,6.83
9069,2021-10-19,2021-10-19,1996-10-07,6.88
9070,2021-10-19,2021-10-19,1996-10-08,6.89
9071,2021-10-19,2021-10-19,1996-10-09,6.93
9072,2021-10-19,2021-10-19,1996-10-10,6.98
9073,2021-10-19,2021-10-19,1996-10-11,6.93
9075,2021-10-19,2021-10-19,1996-10-15,6.94
9076,2021-10-19,2021-10-19,1996-10-16,6.96
9077,2021-10-19,2021-10-19,1996-10-17,6.89
9078,2021-10-19,2021-10-19,1996-10-18,6.88
9079,2021-10-19,2021-10-19,1996-10-21,6.89
9080,2021-10-19,2021-10-19,1996-10-22,6.93
9081,2021-10-19,2021-10-19,1996-10-23,6.92
9082,2021-10-19,2021-10-19,1996-10-24,6.94
9083,2021-10-19,2021-10-19,1996-10-25,6.9
9084,2021-10-19,2021-10-19,1996-10-28,6.91
9085,2021-10-19,2021-10-19,1996-10-29,6.77
9086,2021-10-19,2021-10-19,1996-10-30,6.77
9087,2021-10-19,2021-10-19,1996-10-31,6.74
9088,2021-10-19,2021-10-19,1996-11-01,6.75
9089,2021-10-19,2021-10-19,1996-11-04,6.74
9090,2021-10-19,2021-10-19,1996-11-05,6.66
9091,2021-10-19,2021-10-19,1996-11-06,6.67
9092,2021-10-19,2021-10-19,1996-11-07,6.61
9093,2021-10-19,2021-10-19,1996-11-08,6.63
9095,2021-10-19,2021-10-19,1996-11-12,6.56
9096,2021-10-19,2021-10-19,1996-11-13,6.58
9097,2021-10-19,2021-10-19,1996-11-14,6.53
9098,2021-10-19,2021-10-19,1996-11-15,6.55
9099,2021-10-19,2021-10-19,1996-11-18,6.56
9100,2021-10-19,2021-10-19,1996-11-19,6.53
9101,2021-10-19,2021-10-19,1996-11-20,6.5
9102,2021-10-19,2021-10-19,1996-11-21,6.52
9103,2021-10-19,2021-10-19,1996-11-22,6.54
9104,2021-10-19,2021-10-19,1996-11-25,6.53
9105,2021-10-19,2021-10-19,1996-11-26,6.52
9106,2021-10-19,2021-10-19,1996-11-27,6.53
9108,2021-10-19,2021-10-19,1996-11-29,6.45
9109,2021-10-19,2021-10-19,1996-12-02,6.46
9110,2021-10-19,2021-10-19,1996-12-03,6.44
9111,2021-10-19,2021-10-19,1996-12-04,6.49
9112,2021-10-19,2021-10-19,1996-12-05,6.6
9113,2021-10-19,2021-10-19,1996-12-06,6.62
9114,2021-10-19,2021-10-19,1996-12-09,6.58
9115,2021-10-19,2021-10-19,1996-12-10,6.59
9116,2021-10-19,2021-10-19,1996-12-11,6.71
9117,2021-10-19,2021-10-19,1996-12-12,6.74
9118,2021-10-19,2021-10-19,1996-12-13,6.68
9119,2021-10-19,2021-10-19,1996-12-16,6.72
9120,2021-10-19,2021-10-19,1996-12-17,6.76
9121,2021-10-19,2021-10-19,1996-12-18,6.8
9122,2021-10-19,2021-10-19,1996-12-19,6.69
9123,2021-10-19,2021-10-19,1996-12-20,6.69
9124,2021-10-19,2021-10-19,1996-12-23,6.67
9125,2021-10-19,2021-10-19,1996-12-24,6.68
9127,2021-10-19,2021-10-19,1996-12-26,6.68
9128,2021-10-19,2021-10-19,1996-12-27,6.63
9129,2021-10-19,2021-10-19,1996-12-30,6.63
9130,2021-10-19,2021-10-19,1996-12-31,6.73
9132,2021-10-19,2021-10-19,1997-01-02,6.85
9133,2021-10-19,2021-10-19,1997-01-03,6.84
9134,2021-10-19,2021-10-19,1997-01-06,6.86
9135,2021-10-19,2021-10-19,1997-01-07,6.89
9136,2021-10-19,2021-10-19,1997-01-08,6.92
9137,2021-10-19,2021-10-19,1997-01-09,6.85
9138,2021-10-19,2021-10-19,1997-01-10,6.94
9139,2021-10-19,2021-10-19,1997-01-13,6.95
9140,2021-10-19,2021-10-19,1997-01-14,6.86
9141,2021-10-19,2021-10-19,1997-01-15,6.87
9142,2021-10-19,2021-10-19,1997-01-16,6.91
9143,2021-10-19,2021-10-19,1997-01-17,6.9
9145,2021-10-19,2021-10-19,1997-01-21,6.86
9146,2021-10-19,2021-10-19,1997-01-22,6.9
9147,2021-10-19,2021-10-19,1997-01-23,6.93
9148,2021-10-19,2021-10-19,1997-01-24,6.97
9149,2021-10-19,2021-10-19,1997-01-27,7.01
9150,2021-10-19,2021-10-19,1997-01-28,6.98
9151,2021-10-19,2021-10-19,1997-01-29,6.97
9152,2021-10-19,2021-10-19,1997-01-30,6.95
9153,2021-10-19,2021-10-19,1997-01-31,6.86
9154,2021-10-19,2021-10-19,1997-02-03,6.81
9155,2021-10-19,2021-10-19,1997-02-04,6.78
9156,2021-10-19,2021-10-19,1997-02-05,6.81
9157,2021-10-19,2021-10-19,1997-02-06,6.83
9158,2021-10-19,2021-10-19,1997-02-07,6.78
9159,2021-10-19,2021-10-19,1997-02-10,6.77
9160,2021-10-19,2021-10-19,1997-02-11,6.77
9161,2021-10-19,2021-10-19,1997-02-12,6.78
9162,2021-10-19,2021-10-19,1997-02-13,6.69
9163,2021-10-19,2021-10-19,1997-02-14,6.64
9165,2021-10-19,2021-10-19,1997-02-18,6.65
9166,2021-10-19,2021-10-19,1997-02-19,6.67
9167,2021-10-19,2021-10-19,1997-02-20,6.74
9168,2021-10-19,2021-10-19,1997-02-21,6.74
9169,2021-10-19,2021-10-19,1997-02-24,6.76
9170,2021-10-19,2021-10-19,1997-02-25,6.76
9171,2021-10-19,2021-10-19,1997-02-26,6.9
9172,2021-10-19,2021-10-19,1997-02-27,6.92
9173,2021-10-19,2021-10-19,1997-02-28,6.91
9174,2021-10-19,2021-10-19,1997-03-03,6.94
9175,2021-10-19,2021-10-19,1997-03-04,6.97
9176,2021-10-19,2021-10-19,1997-03-05,6.96
9177,2021-10-19,2021-10-19,1997-03-06,6.99
9178,2021-10-19,2021-10-19,1997-03-07,6.93
9179,2021-10-19,2021-10-19,1997-03-10,6.94
9180,2021-10-19,2021-10-19,1997-03-11,6.96
9181,2021-10-19,2021-10-19,1997-03-12,6.98
9182,2021-10-19,2021-10-19,1997-03-13,7.09
9183,2021-10-19,2021-10-19,1997-03-14,7.07
9184,2021-10-19,2021-10-19,1997-03-17,7.08
9185,2021-10-19,2021-10-19,1997-03-18,7.08
9186,2021-10-19,2021-10-19,1997-03-19,7.1
9187,2021-10-19,2021-10-19,1997-03-20,7.09
9188,2021-10-19,2021-10-19,1997-03-21,7.08
9189,2021-10-19,2021-10-19,1997-03-24,7.06
9190,2021-10-19,2021-10-19,1997-03-25,7.07
9191,2021-10-19,2021-10-19,1997-03-26,7.11
9192,2021-10-19,2021-10-19,1997-03-27,7.2
9194,2021-10-19,2021-10-19,1997-03-31,7.22
9195,2021-10-19,2021-10-19,1997-04-01,7.21
9196,2021-10-19,2021-10-19,1997-04-02,7.2
9197,2021-10-19,2021-10-19,1997-04-03,7.19
9198,2021-10-19,2021-10-19,1997-04-04,7.25
9199,2021-10-19,2021-10-19,1997-04-07,7.2
9200,2021-10-19,2021-10-19,1997-04-08,7.23
9201,2021-10-19,2021-10-19,1997-04-09,7.22
9202,2021-10-19,2021-10-19,1997-04-10,7.22
9203,2021-10-19,2021-10-19,1997-04-11,7.29
9204,2021-10-19,2021-10-19,1997-04-14,7.29
9205,2021-10-19,2021-10-19,1997-04-15,7.21
9206,2021-10-19,2021-10-19,1997-04-16,7.22
9207,2021-10-19,2021-10-19,1997-04-17,7.18
9208,2021-10-19,2021-10-19,1997-04-18,7.17
9209,2021-10-19,2021-10-19,1997-04-21,7.2
9210,2021-10-19,2021-10-19,1997-04-22,7.16
9211,2021-10-19,2021-10-19,1997-04-23,7.2
9212,2021-10-19,2021-10-19,1997-04-24,7.23
9213,2021-10-19,2021-10-19,1997-04-25,7.25
9214,2021-10-19,2021-10-19,1997-04-28,7.23
9215,2021-10-19,2021-10-19,1997-04-29,7.09
9216,2021-10-19,2021-10-19,1997-04-30,7.05
9217,2021-10-19,2021-10-19,1997-05-01,7.02
9218,2021-10-19,2021-10-19,1997-05-02,6.99
9219,2021-10-19,2021-10-19,1997-05-05,6.99
9220,2021-10-19,2021-10-19,1997-05-06,6.98
9221,2021-10-19,2021-10-19,1997-05-07,7.05
9222,2021-10-19,2021-10-19,1997-05-08,7.01
9223,2021-10-19,2021-10-19,1997-05-09,6.97
9224,2021-10-19,2021-10-19,1997-05-12,6.96
9225,2021-10-19,2021-10-19,1997-05-13,7.01
9226,2021-10-19,2021-10-19,1997-05-14,6.98
9227,2021-10-19,2021-10-19,1997-05-15,6.96
9228,2021-10-19,2021-10-19,1997-05-16,7.0
9229,2021-10-19,2021-10-19,1997-05-19,7.0
9230,2021-10-19,2021-10-19,1997-05-20,7.01
9231,2021-10-19,2021-10-19,1997-05-21,7.06
9232,2021-10-19,2021-10-19,1997-05-22,7.08
9233,2021-10-19,2021-10-19,1997-05-23,7.07
9235,2021-10-19,2021-10-19,1997-05-27,7.12
9236,2021-10-19,2021-10-19,1997-05-28,7.11
9237,2021-10-19,2021-10-19,1997-05-29,7.06
9238,2021-10-19,2021-10-19,1997-05-30,6.99
9239,2021-10-19,2021-10-19,1997-06-02,6.98
9240,2021-10-19,2021-10-19,1997-06-03,6.94
9241,2021-10-19,2021-10-19,1997-06-04,6.95
9242,2021-10-19,2021-10-19,1997-06-05,6.95
9243,2021-10-19,2021-10-19,1997-06-06,6.85
9244,2021-10-19,2021-10-19,1997-06-09,6.9
9245,2021-10-19,2021-10-19,1997-06-10,6.91
9246,2021-10-19,2021-10-19,1997-06-11,6.9
9247,2021-10-19,2021-10-19,1997-06-12,6.84
9248,2021-10-19,2021-10-19,1997-06-13,6.79
9249,2021-10-19,2021-10-19,1997-06-16,6.76
9250,2021-10-19,2021-10-19,1997-06-17,6.78
9251,2021-10-19,2021-10-19,1997-06-18,6.77
9252,2021-10-19,2021-10-19,1997-06-19,6.76
9253,2021-10-19,2021-10-19,1997-06-20,6.72
9254,2021-10-19,2021-10-19,1997-06-23,6.76
9255,2021-10-19,2021-10-19,1997-06-24,6.76
9256,2021-10-19,2021-10-19,1997-06-25,6.8
9257,2021-10-19,2021-10-19,1997-06-26,6.86
9258,2021-10-19,2021-10-19,1997-06-27,6.82
9259,2021-10-19,2021-10-19,1997-06-30,6.86
9260,2021-10-19,2021-10-19,1997-07-01,6.8
9261,2021-10-19,2021-10-19,1997-07-02,6.78
9262,2021-10-19,2021-10-19,1997-07-03,6.67
9264,2021-10-19,2021-10-19,1997-07-07,6.63
9265,2021-10-19,2021-10-19,1997-07-08,6.63
9266,2021-10-19,2021-10-19,1997-07-09,6.6
9267,2021-10-19,2021-10-19,1997-07-10,6.61
9268,2021-10-19,2021-10-19,1997-07-11,6.58
9269,2021-10-19,2021-10-19,1997-07-14,6.61
9270,2021-10-19,2021-10-19,1997-07-15,6.6
9271,2021-10-19,2021-10-19,1997-07-16,6.54
9272,2021-10-19,2021-10-19,1997-07-17,6.54
9273,2021-10-19,2021-10-19,1997-07-18,6.58
9274,2021-10-19,2021-10-19,1997-07-21,6.61
9275,2021-10-19,2021-10-19,1997-07-22,6.5
9276,2021-10-19,2021-10-19,1997-07-23,6.48
9277,2021-10-19,2021-10-19,1997-07-24,6.49
9278,2021-10-19,2021-10-19,1997-07-25,6.51
9279,2021-10-19,2021-10-19,1997-07-28,6.49
9280,2021-10-19,2021-10-19,1997-07-29,6.43
9281,2021-10-19,2021-10-19,1997-07-30,6.39
9282,2021-10-19,2021-10-19,1997-07-31,6.35
9283,2021-10-19,2021-10-19,1997-08-01,6.52
9284,2021-10-19,2021-10-19,1997-08-04,6.54
9285,2021-10-19,2021-10-19,1997-08-05,6.55
9286,2021-10-19,2021-10-19,1997-08-06,6.53
9287,2021-10-19,2021-10-19,1997-08-07,6.58
9288,2021-10-19,2021-10-19,1997-08-08,6.74
9289,2021-10-19,2021-10-19,1997-08-11,6.72
9290,2021-10-19,2021-10-19,1997-08-12,6.75
9291,2021-10-19,2021-10-19,1997-08-13,6.72
9292,2021-10-19,2021-10-19,1997-08-14,6.65
9293,2021-10-19,2021-10-19,1997-08-15,6.65
9294,2021-10-19,2021-10-19,1997-08-18,6.6
9295,2021-10-19,2021-10-19,1997-08-19,6.59
9296,2021-10-19,2021-10-19,1997-08-20,6.61
9297,2021-10-19,2021-10-19,1997-08-21,6.68
9298,2021-10-19,2021-10-19,1997-08-22,6.75
9299,2021-10-19,2021-10-19,1997-08-25,6.75
9300,2021-10-19,2021-10-19,1997-08-26,6.74
9301,2021-10-19,2021-10-19,1997-08-27,6.74
9302,2021-10-19,2021-10-19,1997-08-28,6.64
9303,2021-10-19,2021-10-19,1997-08-29,6.69
9305,2021-10-19,2021-10-19,1997-09-02,6.65
9306,2021-10-19,2021-10-19,1997-09-03,6.67
9307,2021-10-19,2021-10-19,1997-09-04,6.67
9308,2021-10-19,2021-10-19,1997-09-05,6.72
9309,2021-10-19,2021-10-19,1997-09-08,6.68
9310,2021-10-19,2021-10-19,1997-09-09,6.7
9311,2021-10-19,2021-10-19,1997-09-10,6.71
9312,2021-10-19,2021-10-19,1997-09-11,6.75
9313,2021-10-19,2021-10-19,1997-09-12,6.66
9314,2021-10-19,2021-10-19,1997-09-15,6.65
9315,2021-10-19,2021-10-19,1997-09-16,6.47
9316,2021-10-19,2021-10-19,1997-09-17,6.45
9317,2021-10-19,2021-10-19,1997-09-18,6.46
9318,2021-10-19,2021-10-19,1997-09-19,6.44
9319,2021-10-19,2021-10-19,1997-09-22,6.41
9320,2021-10-19,2021-10-19,1997-09-23,6.44
9321,2021-10-19,2021-10-19,1997-09-24,6.38
9322,2021-10-19,2021-10-19,1997-09-25,6.47
9323,2021-10-19,2021-10-19,1997-09-26,6.43
9324,2021-10-19,2021-10-19,1997-09-29,6.44
9325,2021-10-19,2021-10-19,1997-09-30,6.47
9326,2021-10-19,2021-10-19,1997-10-01,6.38
9327,2021-10-19,2021-10-19,1997-10-02,6.36
9328,2021-10-19,2021-10-19,1997-10-03,6.35
9329,2021-10-19,2021-10-19,1997-10-06,6.31
9330,2021-10-19,2021-10-19,1997-10-07,6.29
9331,2021-10-19,2021-10-19,1997-10-08,6.41
9332,2021-10-19,2021-10-19,1997-10-09,6.43
9333,2021-10-19,2021-10-19,1997-10-10,6.49
9335,2021-10-19,2021-10-19,1997-10-14,6.42
9336,2021-10-19,2021-10-19,1997-10-15,6.45
9337,2021-10-19,2021-10-19,1997-10-16,6.45
9338,2021-10-19,2021-10-19,1997-10-17,6.51
9339,2021-10-19,2021-10-19,1997-10-20,6.49
9340,2021-10-19,2021-10-19,1997-10-21,6.49
9341,2021-10-19,2021-10-19,1997-10-22,6.48
9342,2021-10-19,2021-10-19,1997-10-23,6.39
9343,2021-10-19,2021-10-19,1997-10-24,6.35
9344,2021-10-19,2021-10-19,1997-10-27,6.29
9345,2021-10-19,2021-10-19,1997-10-28,6.33
9346,2021-10-19,2021-10-19,1997-10-29,6.28
9347,2021-10-19,2021-10-19,1997-10-30,6.23
9348,2021-10-19,2021-10-19,1997-10-31,6.21
9349,2021-10-19,2021-10-19,1997-11-03,6.27
9350,2021-10-19,2021-10-19,1997-11-04,6.3
9351,2021-10-19,2021-10-19,1997-11-05,6.3
9352,2021-10-19,2021-10-19,1997-11-06,6.25
9353,2021-10-19,2021-10-19,1997-11-07,6.25
9354,2021-10-19,2021-10-19,1997-11-10,6.25
9356,2021-10-19,2021-10-19,1997-11-12,6.23
9357,2021-10-19,2021-10-19,1997-11-13,6.21
9358,2021-10-19,2021-10-19,1997-11-14,6.19
9359,2021-10-19,2021-10-19,1997-11-17,6.18
9360,2021-10-19,2021-10-19,1997-11-18,6.18
9361,2021-10-19,2021-10-19,1997-11-19,6.12
9362,2021-10-19,2021-10-19,1997-11-20,6.14
9363,2021-10-19,2021-10-19,1997-11-21,6.13
9364,2021-10-19,2021-10-19,1997-11-24,6.17
9365,2021-10-19,2021-10-19,1997-11-25,6.15
9366,2021-10-19,2021-10-19,1997-11-26,6.14
9368,2021-10-19,2021-10-19,1997-11-28,6.12
9369,2021-10-19,2021-10-19,1997-12-01,6.13
9370,2021-10-19,2021-10-19,1997-12-02,6.11
9371,2021-10-19,2021-10-19,1997-12-03,6.1
9372,2021-10-19,2021-10-19,1997-12-04,6.11
9373,2021-10-19,2021-10-19,1997-12-05,6.16
9374,2021-10-19,2021-10-19,1997-12-08,6.21
9375,2021-10-19,2021-10-19,1997-12-09,6.21
9376,2021-10-19,2021-10-19,1997-12-10,6.17
9377,2021-10-19,2021-10-19,1997-12-11,6.11
9378,2021-10-19,2021-10-19,1997-12-12,6.03
9379,2021-10-19,2021-10-19,1997-12-15,6.06
9380,2021-10-19,2021-10-19,1997-12-16,6.05
9381,2021-10-19,2021-10-19,1997-12-17,6.08
9382,2021-10-19,2021-10-19,1997-12-18,6.03
9383,2021-10-19,2021-10-19,1997-12-19,6.0
9384,2021-10-19,2021-10-19,1997-12-22,5.97
9385,2021-10-19,2021-10-19,1997-12-23,5.98
9386,2021-10-19,2021-10-19,1997-12-24,6.0
9388,2021-10-19,2021-10-19,1997-12-26,5.99
9389,2021-10-19,2021-10-19,1997-12-29,6.01
9390,2021-10-19,2021-10-19,1997-12-30,6.06
9391,2021-10-19,2021-10-19,1997-12-31,6.02
9393,2021-10-19,2021-10-19,1998-01-02,5.94
9394,2021-10-19,2021-10-19,1998-01-05,5.82
9395,2021-10-19,2021-10-19,1998-01-06,5.8
9396,2021-10-19,2021-10-19,1998-01-07,5.88
9397,2021-10-19,2021-10-19,1998-01-08,5.82
9398,2021-10-19,2021-10-19,1998-01-09,5.77
9399,2021-10-19,2021-10-19,1998-01-12,5.76
9400,2021-10-19,2021-10-19,1998-01-13,5.76
9401,2021-10-19,2021-10-19,1998-01-14,5.79
9402,2021-10-19,2021-10-19,1998-01-15,5.81
9403,2021-10-19,2021-10-19,1998-01-16,5.87
9405,2021-10-19,2021-10-19,1998-01-20,5.89
9406,2021-10-19,2021-10-19,1998-01-21,5.87
9407,2021-10-19,2021-10-19,1998-01-22,5.91
9408,2021-10-19,2021-10-19,1998-01-23,6.04
9409,2021-10-19,2021-10-19,1998-01-26,5.96
9410,2021-10-19,2021-10-19,1998-01-27,6.02
9411,2021-10-19,2021-10-19,1998-01-28,6.02
9412,2021-10-19,2021-10-19,1998-01-29,5.92
9413,2021-10-19,2021-10-19,1998-01-30,5.88
9414,2021-10-19,2021-10-19,1998-02-02,5.93
9415,2021-10-19,2021-10-19,1998-02-03,5.93
9416,2021-10-19,2021-10-19,1998-02-04,5.94
9417,2021-10-19,2021-10-19,1998-02-05,6.0
9418,2021-10-19,2021-10-19,1998-02-06,5.99
9419,2021-10-19,2021-10-19,1998-02-09,6.02
9420,2021-10-19,2021-10-19,1998-02-10,6.0
9421,2021-10-19,2021-10-19,1998-02-11,5.92
9422,2021-10-19,2021-10-19,1998-02-12,5.94
9423,2021-10-19,2021-10-19,1998-02-13,5.92
9425,2021-10-19,2021-10-19,1998-02-17,5.86
9426,2021-10-19,2021-10-19,1998-02-18,5.9
9427,2021-10-19,2021-10-19,1998-02-19,5.91
9428,2021-10-19,2021-10-19,1998-02-20,5.93
9429,2021-10-19,2021-10-19,1998-02-23,5.97
9430,2021-10-19,2021-10-19,1998-02-24,6.04
9431,2021-10-19,2021-10-19,1998-02-25,5.99
9432,2021-10-19,2021-10-19,1998-02-26,6.01
9433,2021-10-19,2021-10-19,1998-02-27,5.99
9434,2021-10-19,2021-10-19,1998-03-02,6.09
9435,2021-10-19,2021-10-19,1998-03-03,6.14
9436,2021-10-19,2021-10-19,1998-03-04,6.11
9437,2021-10-19,2021-10-19,1998-03-05,6.14
9438,2021-10-19,2021-10-19,1998-03-06,6.09
9439,2021-10-19,2021-10-19,1998-03-09,6.04
9440,2021-10-19,2021-10-19,1998-03-10,6.03
9441,2021-10-19,2021-10-19,1998-03-11,6.0
9442,2021-10-19,2021-10-19,1998-03-12,5.94
9443,2021-10-19,2021-10-19,1998-03-13,5.95
9444,2021-10-19,2021-10-19,1998-03-16,5.92
9445,2021-10-19,2021-10-19,1998-03-17,5.95
9446,2021-10-19,2021-10-19,1998-03-18,5.97
9447,2021-10-19,2021-10-19,1998-03-19,5.97
9448,2021-10-19,2021-10-19,1998-03-20,5.95
9449,2021-10-19,2021-10-19,1998-03-23,5.95
9450,2021-10-19,2021-10-19,1998-03-24,5.95
9451,2021-10-19,2021-10-19,1998-03-25,6.0
9452,2021-10-19,2021-10-19,1998-03-26,6.02
9453,2021-10-19,2021-10-19,1998-03-27,6.03
9454,2021-10-19,2021-10-19,1998-03-30,6.06
9455,2021-10-19,2021-10-19,1998-03-31,6.02
9456,2021-10-19,2021-10-19,1998-04-01,5.98
9457,2021-10-19,2021-10-19,1998-04-02,5.92
9458,2021-10-19,2021-10-19,1998-04-03,5.85
9459,2021-10-19,2021-10-19,1998-04-06,5.89
9460,2021-10-19,2021-10-19,1998-04-07,5.91
9461,2021-10-19,2021-10-19,1998-04-08,5.96
9462,2021-10-19,2021-10-19,1998-04-09,5.95
9464,2021-10-19,2021-10-19,1998-04-13,6.01
9465,2021-10-19,2021-10-19,1998-04-14,5.98
9466,2021-10-19,2021-10-19,1998-04-15,5.96
9467,2021-10-19,2021-10-19,1998-04-16,5.94
9468,2021-10-19,2021-10-19,1998-04-17,5.95
9469,2021-10-19,2021-10-19,1998-04-20,6.0
9470,2021-10-19,2021-10-19,1998-04-21,6.03
9471,2021-10-19,2021-10-19,1998-04-22,6.04
9472,2021-10-19,2021-10-19,1998-04-23,6.05
9473,2021-10-19,2021-10-19,1998-04-24,6.02
9474,2021-10-19,2021-10-19,1998-04-27,6.15
9475,2021-10-19,2021-10-19,1998-04-28,6.15
9476,2021-10-19,2021-10-19,1998-04-29,6.15
9477,2021-10-19,2021-10-19,1998-04-30,6.04
9478,2021-10-19,2021-10-19,1998-05-01,6.02
9479,2021-10-19,2021-10-19,1998-05-04,6.02
9480,2021-10-19,2021-10-19,1998-05-05,6.05
9481,2021-10-19,2021-10-19,1998-05-06,6.02
9482,2021-10-19,2021-10-19,1998-05-07,6.02
9483,2021-10-19,2021-10-19,1998-05-08,6.05
9484,2021-10-19,2021-10-19,1998-05-11,6.12
9485,2021-10-19,2021-10-19,1998-05-12,6.04
9486,2021-10-19,2021-10-19,1998-05-13,6.02
9487,2021-10-19,2021-10-19,1998-05-14,6.05
9488,2021-10-19,2021-10-19,1998-05-15,6.05
9489,2021-10-19,2021-10-19,1998-05-18,5.99
9490,2021-10-19,2021-10-19,1998-05-19,6.02
9491,2021-10-19,2021-10-19,1998-05-20,5.98
9492,2021-10-19,2021-10-19,1998-05-21,6.01
9493,2021-10-19,2021-10-19,1998-05-22,5.99
9495,2021-10-19,2021-10-19,1998-05-26,5.94
9496,2021-10-19,2021-10-19,1998-05-27,5.93
9497,2021-10-19,2021-10-19,1998-05-28,5.93
9498,2021-10-19,2021-10-19,1998-05-29,5.9
9499,2021-10-19,2021-10-19,1998-06-01,5.87
9500,2021-10-19,2021-10-19,1998-06-02,5.89
9501,2021-10-19,2021-10-19,1998-06-03,5.89
9502,2021-10-19,2021-10-19,1998-06-04,5.91
9503,2021-10-19,2021-10-19,1998-06-05,5.89
9504,2021-10-19,2021-10-19,1998-06-08,5.89
9505,2021-10-19,2021-10-19,1998-06-09,5.89
9506,2021-10-19,2021-10-19,1998-06-10,5.8
9507,2021-10-19,2021-10-19,1998-06-11,5.74
9508,2021-10-19,2021-10-19,1998-06-12,5.75
9509,2021-10-19,2021-10-19,1998-06-15,5.7
9510,2021-10-19,2021-10-19,1998-06-16,5.75
9511,2021-10-19,2021-10-19,1998-06-17,5.84
9512,2021-10-19,2021-10-19,1998-06-18,5.8
9513,2021-10-19,2021-10-19,1998-06-19,5.78
9514,2021-10-19,2021-10-19,1998-06-22,5.77
9515,2021-10-19,2021-10-19,1998-06-23,5.74
9516,2021-10-19,2021-10-19,1998-06-24,5.76
9517,2021-10-19,2021-10-19,1998-06-25,5.76
9518,2021-10-19,2021-10-19,1998-06-26,5.74
9519,2021-10-19,2021-10-19,1998-06-29,5.75
9520,2021-10-19,2021-10-19,1998-06-30,5.73
9521,2021-10-19,2021-10-19,1998-07-01,5.73
9522,2021-10-19,2021-10-19,1998-07-02,5.7
9524,2021-10-19,2021-10-19,1998-07-06,5.68
9525,2021-10-19,2021-10-19,1998-07-07,5.7
9526,2021-10-19,2021-10-19,1998-07-08,5.73
9527,2021-10-19,2021-10-19,1998-07-09,5.71
