Date,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
1/13/1998,-0.006329114,0.013888889,0.010526316,0.005494505,-0.014588859
1/14/1998,-0.012738854,0,-0.010416667,-0.010928962,-0.01345895
1/15/1998,-0.009677419,-0.01369863,0,-0.005524862,-0.009549795
1/16/1998,-0.019543974,0.013888889,0,-0.011111111,-0.019283747
1/19/1998,0,0,0,0,0.001404494
1/20/1998,-0.009966777,0,0.010526316,-0.005617978,-0.019635344
1/21/1998,0.003355705,0.01369863,0.010416667,0.005649718,-0.007153076
1/22/1998,-0.003344482,-0.013513514,0,0,0
1/23/1998,-0.026845638,0,-0.010309278,-0.016853933,-0.020172911
1/26/1998,0.006896552,0.01369863,0.010416667,0.011428571,0.005882353
1/27/1998,-0.010273973,-0.013513514,-0.010309278,-0.011299435,-0.001461988
1/28/1998,0,0.02739726,0.020833333,-0.005714286,-0.007320644
1/29/1998,0.020761246,0,0.010204082,0.022988506,0.014749263
1/30/1998,0.010169492,0.026666667,0.04040404,0,0.024709302
1/31/1998,0.006711409,0.012987013,0,-0.016853933,0.00141844
2/2/1998,-0.013333333,0,-0.009708738,-0.005714286,-0.011331445
2/3/1998,0.006756757,-0.012820513,0,-0.005747126,0.018624642
2/4/1998,0,0.012987013,0,0.005780347,0
2/5/1998,-0.013422819,-0.012820513,0,-0.005747126,-0.00281294
2/6/1998,-0.003401361,0.012987013,0,0,-0.004231312
2/9/1998,-0.003412969,0,0,-0.005780347,-0.002832861
2/10/1998,0.003424658,0,0,0,0.002840909
2/11/1998,0.010238908,0,0.009803922,0.005813953,0.004249292
2/12/1998,-0.003378378,-0.012820513,-0.019417476,-0.011560694,-0.001410437
2/13/1998,0.006779661,0,0,0.011695906,-0.002824859
2/16/1998,-0.003367003,-0.012987013,0,-0.005780347,-0.005665722
2/17/1998,-0.006756757,-0.052631579,-0.03960396,-0.011627907,0.001424501
2/18/1998,0,0.055555556,0.041237113,0.011764706,-0.007112376
2/19/1998,-0.003401361,0,0,0,0
2/20/1998,-0.006825939,0,0,-0.011627907,-0.004297994
2/23/1998,-0.010309278,0,0,-0.005882353,-0.010071942
2/24/1998,-0.017361111,0,0,-0.01183432,-0.00872093
2/25/1998,0.014134276,0,0,0.011976048,0.008797654
2/26/1998,-0.003484321,0,0,-0.00591716,-0.005813953
2/27/1998,0.006993007,-0.013157895,-0.00990099,0.005952381,0.001461988
2/28/1998,-0.003472222,0.013333333,0.01,0.029585799,-0.010218978
3/2/1998,-0.024390244,-0.026315789,-0.02970297,-0.022988506,-0.013274336
3/3/1998,-0.003571429,0,0,0,-0.001494768
3/4/1998,0.007168459,0,0.010204082,0.005882353,0.00748503
3/5/1998,0.003558719,0,0,0,0.005943536
3/6/1998,0.010638298,0,-0.01010101,0.011695906,0.020679468
3/9/1998,0.010526316,-0.013513514,0,0.005780347,0.008683068
3/10/1998,0.003472222,0.01369863,0,0,0.00286944
3/11/1998,0,0,0.010204082,0.005747126,-0.005722461
3/12/1998,0.01384083,0,0,0.017142857,-0.001438849
3/13/1998,-0.006825939,-0.013513514,-0.01010101,-0.005617978,-0.004322767
3/16/1998,0,0,0.010204082,0,-0.00723589
3/17/1998,-0.010309278,0,-0.01010101,-0.011299435,-0.00728863
3/18/1998,-0.010416667,0,0,-0.005714286,-0.014684288
3/19/1998,-0.003508772,0,0.010204082,0,-0.005961252
3/20/1998,0,0,-0.01010101,-0.005747126,-0.002998501
3/23/1998,-0.003521127,0,0,0,-0.006015038
3/24/1998,-0.003533569,-0.01369863,-0.010204082,-0.005780347,-0.004538578
3/25/1998,-0.014184397,0.013888889,0.010309278,0,-0.016717325
3/26/1998,-0.010791367,0,0.010204082,-0.005813953,-0.00927357
3/27/1998,-0.007272727,0,-0.01010101,-0.011695906,-0.007800312
3/30/1998,-0.007326007,-0.01369863,0,-0.01183432,-0.004716981
3/31/1998,0.044280443,0,0,0.023952096,0.085308057
4/1/1998,0.003533569,0,0,-0.005847953,0.002911208
4/2/1998,0.014084507,0,0,0.023529412,0.007256894
4/3/1998,0.020833333,0.027777778,0,0.011494253,0.017291066
4/6/1998,-0.017006803,-0.013513514,0,-0.011363636,-0.011331445
4/7/1998,0.003460208,0.01369863,0,0.005747126,-0.001432665
4/8/1998,-0.010344828,-0.027027027,0,-0.005714286,-0.007173601
4/9/1998,-0.003484321,0.013888889,0.010204082,0,-0.007225434
4/13/1998,-0.017482517,-0.01369863,-0.01010101,-0.011494253,-0.004366812
4/14/1998,0.014234875,0,0.010204082,0.005813953,0.002923977
4/15/1998,-0.003508772,0,-0.01010101,0.005780347,-0.011661808
